Date,FAMILIA_DESC,CATEGORIA,TALLA,Unidades
03/12/2022,JEANS,STRAIGHT,9,1
03/12/2022,JEANS,SUPER SLIM,30,1
03/12/2022,JEANS,SUPER SLIM,32,1
03/12/2022,JEANS,SUPER SLIM,34,1
03/12/2022,JEANS,SUPER SLIM,40,1
03/12/2022,JOGGER,JOGGER_H,30X32,1
03/12/2022,JOGGER,JOGGER_H,32X32,1
03/12/2022,JOGGER,JOGGER_H,36X32,1
03/12/2022,JOGGER,JOGGER_H,40X32,1
03/12/2022,JOGGER,JOGGER_M,6,1
03/12/2022,JOGGER,JOGGER_M,8,1
03/12/2022,PANTALON COLOR,JEGGIN COLOR,9,1
03/12/2022,PANTALON COLOR,JEGGIN NEGRO MATE,10X29,3
03/12/2022,PANTALON COLOR,JEGGIN NEGRO MATE,16X29,1
03/12/2022,PANTALON COLOR,JEGGIN NEGRO MATE,7X29,1
03/12/2022,PANTALON COLOR,JEGGIN NEGRO MATE,8X29,1
03/12/2022,PANTALON COLOR,SKINY COLOR,27X29,1
03/12/2022,PANTALON COLOR,SLIM COLOR,30X32,1
03/12/2022,PANTALON COLOR,SLIM COLOR,32X32,1
03/12/2022,PANTALON COLOR,SLIM COLOR,32X32,2
03/12/2022,PANTALON COLOR,SLIM COLOR,34X32,1
03/12/2022,PANTALON COLOR,SLIM COLOR,36X32,1
03/12/2022,POLOS,POLO,L,1
03/12/2022,POLOS,POLO,S,1
03/12/2022,VESTIDOS,VESTIDOS,S,1
02/12/2022,BLUSAS,MANGA_LARGA_M,L,1
02/12/2022,BLUSAS,MANGA_SISA,L,1
02/12/2022,BLUSAS,MANGA_SISA,M,1
02/12/2022,BLUSAS,MANGA_SISA,XS,1
02/12/2022,CAMISAS,MANGA_CORTA_H,L,1
02/12/2022,CAMISAS,MANGA_CORTA_H,L,2
02/12/2022,CAMISAS,MANGA_CORTA_H,M,1
02/12/2022,CAMISAS,MANGA_CORTA_H,XL,1
02/12/2022,CAMISAS,MANGA_LARGA_H_B,XXL,1
02/12/2022,CAMISETAS,CAMISETA MANGA LARGA,L,1
02/12/2022,CAMISETAS,CAMISETA_MANGA_CORTA,S,1
02/12/2022,CAMISETAS,CAMISETA_MANGA_CORTA,XL,1
02/12/2022,CAMISETAS,CAMISETA_MANGA_CORTA,XS,1
02/12/2022,CAMISETAS,T-SHIRT,M,1
02/12/2022,CAMISETAS,T-SHIRT,S,1
02/12/2022,CAMISETAS,T-SHIRT,XL,1
02/12/2022,CAMISETAS,T-SHIRT PREMIUM,L,1
02/12/2022,CAMISETAS,T-SHIRT PREMIUM,S,1
02/12/2022,CAMISETAS,T-SHIRT PREMIUM,XL,1
02/12/2022,CAMISETAS,T-SHIRT PREMIUM_B,M,1
02/12/2022,CORREAS,CORREA,30,1
02/12/2022,JEANS,CULOTTE,6,1
02/12/2022,JEANS,CULOTTE,8,1
02/12/2022,JEANS,CULOTTE PREMIUM,10,1
02/12/2022,JEANS,FLARE,10,1
02/12/2022,JEANS,FLARE,12,1
02/12/2022,JEANS,FLARE,8,1
02/12/2022,JEANS,JEGGIN,10,1
02/12/2022,JEANS,JEGGIN,10X29,1
02/12/2022,JEANS,JEGGIN,12,1
02/12/2022,JEANS,JEGGIN,6,1
02/12/2022,JEANS,JEGGIN,7,1
02/12/2022,JEANS,JEGGIN,8,1
02/12/2022,JEANS,JEGGIN AZUL OSCURO,6,1
02/12/2022,JEANS,JEGGIN AZUL OSCURO,7,1
02/12/2022,JEANS,JEGGIN AZUL OSCURO,9,2
02/12/2022,JEANS,MAGIC,8,2
02/12/2022,JEANS,MOM,10,1
02/12/2022,JEANS,MOM,12X29,1
02/12/2022,JEANS,MOM,16,1
02/12/2022,JEANS,REGULAR,34,1
02/12/2022,JEANS,SKINY,12,1
02/12/2022,JEANS,SKINY,14,1
02/12/2022,JEANS,SKINY,7,1
02/12/2022,JEANS,SKINY,8,1
02/12/2022,JEANS,SKINY,9,1
02/12/2022,JEANS,SLIM,32,1
02/12/2022,JEANS,SLIM,32X32,1
02/12/2022,JEANS,SLIM,33X32,1
02/12/2022,JEANS,SLIM,34,1
02/12/2022,JEANS,SLIM,34X32,1
02/12/2022,JEANS,SLIM,36,1
02/12/2022,JEANS,SLIM,38,1
02/12/2022,JEANS,SLIM,40,1
02/12/2022,JEANS,SUPER SLIM,30,1
02/12/2022,JEANS,SUPER SLIM,33,1
02/12/2022,JEANS,SUPER SLIM,34,1
02/12/2022,JEANS,SUPER SLIM,36,1
02/12/2022,JEANS,SUPER SLIM,40,1
02/12/2022,JOGGER,JOGGER_H,32X32,1
02/12/2022,JOGGER,JOGGER_H,38X32,1
02/12/2022,JOGGER,JOGGER_H,40X32,1
02/12/2022,JOGGER,JOGGER_M,6,1
02/12/2022,JOGGER,JOGGER_M,8X00,1
02/12/2022,PANTALON COLOR,JEGGIN COLOR,10,1
02/12/2022,PANTALON COLOR,JEGGIN COLOR,14,1
02/12/2022,PANTALON COLOR,JEGGIN COLOR,8,1
02/12/2022,PANTALON COLOR,JEGGIN COLOR,8,3
02/12/2022,PANTALON COLOR,JEGGIN NEGRO MATE,12X29,1
02/12/2022,PANTALON COLOR,JEGGIN NEGRO MATE,6X29,1
02/12/2022,PANTALON COLOR,JEGGIN NEGRO MATE,8X29,2
02/12/2022,PANTALON COLOR,JEGGIN NEGRO MATE,9X29,1
02/12/2022,PANTALON COLOR,SLIM COLOR,30X32,1
02/12/2022,PANTALON COLOR,SLIM COLOR,32X32,1
02/12/2022,PANTALON COLOR,SLIM COLOR,33X32,1
02/12/2022,PANTALON COLOR,SLIM COLOR,34X32,1
02/12/2022,PANTALON COLOR,SLIM COLOR,36X32,1
02/12/2022,PANTALON COLOR,SLIM COLOR,38X32,1
02/12/2022,PANTALON COLOR,SLIM COLOR CHINO,30,1
02/12/2022,PANTALON COLOR,SLIM COLOR CHINO,36,1
02/12/2022,POLOS,POLO,L,1
02/12/2022,POLOS,POLO,XL,1
02/12/2022,POLOS,POLO,XXL,1
02/12/2022,POLOS,POLO BOLSILLO,XL,1
02/12/2022,POLOS,POLO BOLSILLO,XXL,1
02/12/2022,POLOS,POLO CUELLO NERU,L,1
02/12/2022,POLOS,POLO CUELLO NERU_B,M,1
02/12/2022,POLOS,POLO_B,L,1
02/12/2022,POLOS,POLO_B,XL,1
02/12/2022,VESTIDOS,VESTIDOS,M,1
01/12/2022,BERMUDA,BERMUDA,38,1
01/12/2022,BLUSAS,MANGA_CORTA_M,M,1
01/12/2022,BLUSAS,MANGA_LARGA_M_B,XL,1
01/12/2022,BLUSAS,MANGA_SISA,L,1
01/12/2022,BLUSAS,MANGA_SISA,M,1
01/12/2022,BUSOS,BUSO_H,XL,1
01/12/2022,CAMIBUSOS,CAMIBUSO,L,1
01/12/2022,CAMISAS,MANGA_CORTA_H,L,2
01/12/2022,CAMISAS,MANGA_CORTA_H,M,1
01/12/2022,CAMISAS,MANGA_CORTA_H,XL,1
01/12/2022,CAMISAS,MANGA_CORTA_H,XXL,1
01/12/2022,CAMISAS,MANGA_LARGA_H_B,S,1
01/12/2022,CAMISETAS,CAMISETA MANGA LARGA,XL,1
01/12/2022,CAMISETAS,CAMISETA_MANGA_CORTA,L,1
01/12/2022,CAMISETAS,CAMISETA_MANGA_CORTA,M,1
01/12/2022,CAMISETAS,CAMISETA_MANGA_CORTA,S,1
01/12/2022,CAMISETAS,T-SHIRT,L,1
01/12/2022,CAMISETAS,T-SHIRT,M,1
01/12/2022,CAMISETAS,T-SHIRT PREMIUM,XL,1
01/12/2022,JEANS,CULOTTE,10,1
01/12/2022,JEANS,CULOTTE,12,1
01/12/2022,JEANS,JEGGIN,10,1
01/12/2022,JEANS,JEGGIN,12,1
01/12/2022,JEANS,JEGGIN,16,1
01/12/2022,JEANS,JEGGIN,7X29,1
01/12/2022,JEANS,JEGGIN,9,1
01/12/2022,JEANS,JEGGIN AZUL OSCURO,7,1
01/12/2022,JEANS,MOM,10,1
01/12/2022,JEANS,MOM,14,1
01/12/2022,JEANS,REGULAR,34,1
01/12/2022,JEANS,REGULAR,36,1
01/12/2022,JEANS,SKINY,10,1
01/12/2022,JEANS,SKINY,12,1
01/12/2022,JEANS,SKINY,12,2
01/12/2022,JEANS,SKINY,6,1
01/12/2022,JEANS,SKINY,8,1
01/12/2022,JEANS,SKINY,9X29,1
01/12/2022,JEANS,SLIM,32,1
01/12/2022,JEANS,SLIM,32X32,1
01/12/2022,JEANS,SLIM,34,1
01/12/2022,JEANS,SLIM,36,1
01/12/2022,JEANS,SLIM NEGRO MATE,30X32,2
01/12/2022,JEANS,SLIM NEGRO MATE,32X32,1
01/12/2022,JEANS,SLIM NEGRO MATE,34X32,1
01/12/2022,JEANS,SLIM NEGRO MATE,36X32,3
01/12/2022,JEANS,STRAIGHT,10,1
01/12/2022,JEANS,SUPER SLIM,32,1
01/12/2022,JEANS,SUPER SLIM,33,1
01/12/2022,JEANS,SUPER SLIM,34,1
01/12/2022,JEANS,SUPER SLIM,36,1
01/12/2022,JOGGER,JOGGER_H,30X32,1
01/12/2022,JOGGER,JOGGER_H,32X32,1
01/12/2022,JOGGER,JOGGER_H,36X32,1
01/12/2022,JOGGER,JOGGER_M,12X00,2
01/12/2022,JOGGER,JOGGER_M,8,1
01/12/2022,PANTALON COLOR,JEGGIN COLOR,10,1
01/12/2022,PANTALON COLOR,JEGGIN NEGRO MATE,12X29,2
01/12/2022,PANTALON COLOR,JEGGIN NEGRO MATE,14X29,1
01/12/2022,PANTALON COLOR,JEGGIN NEGRO MATE,16X29,1
01/12/2022,PANTALON COLOR,JEGGIN NEGRO MATE,8X29,2
01/12/2022,PANTALON COLOR,SKINY COLOR,32X29,1
01/12/2022,PANTALON COLOR,SKINY NEGRO ENCERADO,6X29,1
01/12/2022,PANTALON COLOR,SLIM COLOR,30X32,1
01/12/2022,PANTALON COLOR,SLIM COLOR,30X32,2
01/12/2022,PANTALON COLOR,SLIM COLOR,31X32,1
01/12/2022,PANTALON COLOR,SLIM COLOR,32X32,2
01/12/2022,PANTALON COLOR,SLIM COLOR,32X32,13
01/12/2022,PANTALON COLOR,SLIM COLOR,33X32,1
01/12/2022,PANTALON COLOR,SLIM COLOR,33X32,2
01/12/2022,PANTALON COLOR,SLIM COLOR,36X32,2
01/12/2022,POLOS,POLO BOLSILLO,L,1
09/11/2022,BERMUDA,BERMUDA CARGO,38,1
09/11/2022,BLUSAS,MANGA_CORTA_M,XL,1
09/11/2022,BLUSAS,MANGA_LARGA_M,M,1
09/11/2022,BLUSAS,MANGA_LARGA_M_B,L,1
09/11/2022,BLUSAS,MANGA_LARGA_M_B,S,1
09/11/2022,BLUSAS,MANGA_SISA,L,1
09/11/2022,BLUSAS,MANGA_SISA,L,2
09/11/2022,BLUSAS,MANGA_SISA,XL,1
09/11/2022,BUSOS,BUSO_M,L,1
09/11/2022,CAMISAS,MANGA_CORTA_H,L,1
09/11/2022,CAMISAS,MANGA_CORTA_H,XXL,1
09/11/2022,CAMISAS,MANGA_CORTA_H_B,L,1
09/11/2022,CAMISAS,MANGA_LARGA_H,XXL,1
09/11/2022,CAMISAS,MANGA_LARGA_H_B,M,1
09/11/2022,CAMISAS,MANGA_LARGA_H_B,XL,1
09/11/2022,CAMISETAS,CAMISETA MANGA LARGA,XL,1
09/11/2022,CAMISETAS,CAMISETA_MANGA_CORTA,L,1
09/11/2022,CAMISETAS,CAMISETA_MANGA_CORTA,M,1
09/11/2022,CAMISETAS,CAMISETA_MANGA_CORTA,M,2
09/11/2022,CAMISETAS,CAMISETA_MANGA_CORTA,S,1
09/11/2022,CAMISETAS,T-SHIRT,L,1
09/11/2022,CAMISETAS,T-SHIRT,L,2
09/11/2022,CAMISETAS,T-SHIRT,M,1
09/11/2022,CAMISETAS,T-SHIRT,XL,1
09/11/2022,CAMISETAS,T-SHIRT PREMIUM,L,1
09/11/2022,CAMISETAS,T-SHIRT PREMIUM_B,XL,1
09/11/2022,CHAQUETAS,CHAQUETA_H,L,1
09/11/2022,CHAQUETAS,CHAQUETA_M,L,1
09/11/2022,CORREAS,CORREA,U,2
09/11/2022,JEANS,CULOTTE,10,1
09/11/2022,JEANS,CULOTTE,6,1
09/11/2022,JEANS,CULOTTE,8,1
09/11/2022,JEANS,JEGGIN,10,1
09/11/2022,JEANS,JEGGIN,12,1
09/11/2022,JEANS,JEGGIN,16,1
09/11/2022,JEANS,JEGGIN,8,1
09/11/2022,JEANS,JEGGIN,9,1
09/11/2022,JEANS,MAGIC,10,1
09/11/2022,JEANS,MAGIC,12,1
09/11/2022,JEANS,MOM,14,1
09/11/2022,JEANS,REGULAR,32,1
09/11/2022,JEANS,REGULAR,34,1
09/11/2022,JEANS,SKINY,12,1
09/11/2022,JEANS,SKINY,14,1
09/11/2022,JEANS,SKINY,16,1
09/11/2022,JEANS,SKINY,6,1
09/11/2022,JEANS,SKINY,7,1
09/11/2022,JEANS,SKINY,8,1
09/11/2022,JEANS,SKINY,9,1
09/11/2022,JEANS,SLIM,32,1
09/11/2022,JEANS,SLIM,34,1
09/11/2022,JEANS,SLIM,36,1
09/11/2022,JEANS,SLIM,38,1
09/11/2022,JEANS,SLIM NEGRO MATE,36X32,1
09/11/2022,JEANS,SUPER SLIM,31,1
09/11/2022,JEANS,SUPER SLIM,32,1
09/11/2022,JEANS,SUPER SLIM,34,1
09/11/2022,JEANS,SUPER SLIM,36,1
09/11/2022,JEANS,SUPER SLIM,38,1
09/11/2022,JEANS,SUPER SLIM,40,1
09/11/2022,JOGGER,JOGGER CARGO,32,1
09/11/2022,JOGGER,JOGGER_H,30X32,1
09/11/2022,JOGGER,JOGGER_H,32X32,1
09/11/2022,PANTALON COLOR,JEGGIN COLOR,10,1
09/11/2022,PANTALON COLOR,JEGGIN COLOR,12,1
09/11/2022,PANTALON COLOR,JEGGIN COLOR,6,1
09/11/2022,PANTALON COLOR,JEGGIN COLOR,7,1
09/11/2022,PANTALON COLOR,JEGGIN COLOR,9,1
09/11/2022,PANTALON COLOR,JEGGIN NEGRO MATE,12X29,1
09/11/2022,PANTALON COLOR,JEGGIN NEGRO MATE,14X29,1
09/11/2022,PANTALON COLOR,JEGGIN NEGRO MATE,9X29,1
09/11/2022,PANTALON COLOR,PAPER CARGO,6,1
09/11/2022,PANTALON COLOR,SLIM COLOR,34X32,1
09/11/2022,PANTALON COLOR,SLIM COLOR,38X32,1
09/11/2022,PANTALON COLOR,SLIM COLOR CHINO,32,1
09/11/2022,PANTALON COLOR,SLIM COLOR CHINO,36,1
09/11/2022,POLOS,POLO,L,1
09/11/2022,POLOS,POLO,M,1
09/11/2022,POLOS,POLO,XL,1
09/11/2022,POLOS,POLO CUELLO NERU,L,1
09/11/2022,POLOS,POLO CUELLO NERU,L,2
09/11/2022,POLOS,POLO CUELLO NERU_B,M,1
09/11/2022,POLOS,POLO CUELLO NERU_B,XXL,1
09/11/2022,POLOS,POLO_B,L,1
09/11/2022,POLOS,POLO_B,M,1
08/11/2022,BLUSAS,MANGA_CORTA_M,L,1
08/11/2022,BLUSAS,MANGA_CORTA_M,M,1
08/11/2022,BLUSAS,MANGA_LARGA_M,XS,1
08/11/2022,BLUSAS,MANGA_SISA,XL,1
08/11/2022,CAMIBUSOS,CAMIBUSO,S,1
08/11/2022,CAMIBUSOS,CAMIBUSO,XXL,1
08/11/2022,CAMISAS,MANGA_CORTA_H,XL,1
08/11/2022,CAMISAS,MANGA_LARGA_H,L,1
08/11/2022,CAMISAS,MANGA_LARGA_H,M,1
08/11/2022,CAMISAS,MANGA_LARGA_H_B,M,1
08/11/2022,CAMISETAS,CAMISETA MANGA LARGA,L,1
08/11/2022,CAMISETAS,CAMISETA MANGA LARGA,M,1
08/11/2022,CAMISETAS,CAMISETA MANGA LARGA,XS,1
08/11/2022,CAMISETAS,CAMISETA_MANGA_CORTA,L,1
08/11/2022,CAMISETAS,CAMISETA_MANGA_CORTA,M,1
08/11/2022,CAMISETAS,CAMISETA_MANGA_CORTA,XL,1
08/11/2022,CAMISETAS,CAMISETA_MANGA_CORTA,XS,1
08/11/2022,JEANS,CULOTTE,12,1
08/11/2022,JEANS,CULOTTE,14,1
08/11/2022,JEANS,JEGGIN,10,1
08/11/2022,JEANS,JEGGIN,12,1
08/11/2022,JEANS,JEGGIN,8,1
08/11/2022,JEANS,MOM,12,1
08/11/2022,JEANS,MOM,8,1
08/11/2022,JEANS,REGULAR,34,1
08/11/2022,JEANS,SKINY,10,1
08/11/2022,JEANS,SKINY,7,1
08/11/2022,JEANS,SLIM,30,1
08/11/2022,JEANS,SLIM,36,1
08/11/2022,JEANS,SLIM,38,1
08/11/2022,JEANS,SLIM,40,1
08/11/2022,JEANS,SLIM NEGRO MATE,30X32,1
08/11/2022,JEANS,SLIM NEGRO MATE,31X32,1
08/11/2022,JEANS,SLIM NEGRO MATE,33X32,1
08/11/2022,JEANS,STRAIGHT,10,1
08/11/2022,JEANS,STRAIGHT,8,1
08/11/2022,JEANS,SUPER SLIM,38,1
08/11/2022,JOGGER,JOGGER_H,38X32,1
08/11/2022,JOGGER,JOGGER_M,10,1
08/11/2022,JOGGER,JOGGER_M,12,2
08/11/2022,PANTALON COLOR,JEGGIN COLOR,10,1
08/11/2022,PANTALON COLOR,JEGGIN COLOR,12,2
08/11/2022,PANTALON COLOR,JEGGIN COLOR,8,1
08/11/2022,PANTALON COLOR,JEGGIN NEGRO MATE,10X29,2
08/11/2022,PANTALON COLOR,PAPER CARGO,10,1
08/11/2022,PANTALON COLOR,PAPER CARGO,12,1
08/11/2022,PANTALON COLOR,PAPER CARGO,14,1
08/11/2022,PANTALON COLOR,SLIM COLOR,32X32,1
08/11/2022,PANTALON COLOR,SLIM COLOR,33X32,1
08/11/2022,PANTALON COLOR,SLIM COLOR,34X32,1
08/11/2022,PANTALON COLOR,SLIM COLOR,36X32,1
08/11/2022,PANTALON COLOR,SLIM COLOR,38X32,1
08/11/2022,PANTALON COLOR,SLIM COLOR,40X32,1
08/11/2022,PANTALON COLOR,SLIM COLOR CHINO,32,1
08/11/2022,POLOS,POLO,L,1
08/11/2022,POLOS,POLO CUELLO NERU,L,1
08/11/2022,POLOS,POLO CUELLO NERU,XXL,1
07/11/2022,CAMIBUSOS,CAMIBUSO,M,1
07/11/2022,CAMIBUSOS,CAMIBUSO,S,1
07/11/2022,CAMISAS,MANGA_CORTA_H,XL,1
07/11/2022,CAMISAS,MANGA_LARGA_H,L,1
07/11/2022,CAMISAS,MANGA_LARGA_H,M,1
07/11/2022,CAMISAS,MANGA_LARGA_H,M,2
07/11/2022,CAMISAS,MANGA_LARGA_H_B,XL,1
07/11/2022,CAMISETAS,CAMISETA_MANGA_CORTA,S,1
07/11/2022,CAMISETAS,T-SHIRT,L,1
07/11/2022,CAMISETAS,T-SHIRT,XL,1
07/11/2022,CAMISETAS,T-SHIRT PREMIUM_B,XL,1
07/11/2022,CHAQUETAS,CHAQUETA_H,XL,1
07/11/2022,JEANS,CULOTTE,10,1
07/11/2022,JEANS,JEGGIN,10,1
07/11/2022,JEANS,JEGGIN,12,1
07/11/2022,JEANS,JEGGIN AZUL OSCURO,8,1
07/11/2022,JEANS,MAGIC,6,1
07/11/2022,JEANS,REGULAR,34,1
07/11/2022,JEANS,SKINY,10,1
07/11/2022,JEANS,SKINY,6,1
07/11/2022,JEANS,SLIM,31,1
07/11/2022,JEANS,SLIM,32,1
07/11/2022,JEANS,SLIM,34,1
07/11/2022,JEANS,SLIM,36,1
07/11/2022,JEANS,SLIM VERDOSO,34X32,1
07/11/2022,JEANS,STRAIGHT,9,1
07/11/2022,JEANS,SUPER SLIM,34,1
07/11/2022,JEANS,SUPER SLIM,36,1
07/11/2022,JOGGER,JOGGER_H,32X32,1
07/11/2022,JOGGER,JOGGER_H,36X32,1
07/11/2022,JOGGER,JOGGER_H,38X32,1
07/11/2022,JOGGER,JOGGER_M,12,1
07/11/2022,JOGGER,JOGGER_M,12,4
07/11/2022,JOGGER,JOGGER_M,16,1
07/11/2022,JOGGER,JOGGER_M,8,1
07/11/2022,PANTALON COLOR,JEGGIN COLOR,6,1
07/11/2022,PANTALON COLOR,JEGGIN COLOR,8,1
07/11/2022,PANTALON COLOR,JEGGIN NEGRO MATE,8X29,2
07/11/2022,PANTALON COLOR,SKINY NEGRO MATE,6X29,1
07/11/2022,PANTALON COLOR,SKINY NEGRO MATE,8X29,1
07/11/2022,PANTALON COLOR,SLIM COLOR,30X32,1
07/11/2022,PANTALON COLOR,SLIM COLOR,32X32,1
07/11/2022,PANTALON COLOR,SLIM COLOR,33X32,1
07/11/2022,PANTALON COLOR,SLIM COLOR,34X32,1
07/11/2022,PANTALON COLOR,SLIM COLOR,34X32,2
07/11/2022,PANTALON COLOR,SLIM COLOR,36X32,1
07/11/2022,PANTALON COLOR,SLIM COLOR,38X32,1
07/11/2022,POLOS,POLO,L,1
07/11/2022,POLOS,POLO_B,L,1
07/11/2022,SHORT,PAPER SHORT,14,1
07/11/2022,SHORT,PAPER SHORT,8,1
06/11/2022,BLUSAS,MANGA_CORTA_M,L,1
06/11/2022,BLUSAS,MANGA_CORTA_M,M,1
06/11/2022,BLUSAS,MANGA_CORTA_M,S,1
06/11/2022,BLUSAS,MANGA_LARGA_M,L,1
06/11/2022,BLUSAS,MANGA_LARGA_M,XS,1
06/11/2022,BLUSAS,MANGA_LARGA_M_B,M,1
06/11/2022,BLUSAS,MANGA_SISA,L,1
06/11/2022,BLUSAS,MANGA_SISA,M,1
06/11/2022,BLUSAS,MANGA_SISA,XS,1
06/11/2022,BUSOS,BUSO_H,M,1
06/11/2022,BUSOS,BUSO_H,XL,1
06/11/2022,BUSOS,BUSO_H,XL,2
06/11/2022,BUSOS,BUSO_M,L,1
06/11/2022,BUSOS,BUSO_M,M,2
06/11/2022,BUSOS,BUSO_M,S,1
06/11/2022,BUSOS,BUSO_M,S,2
06/11/2022,BUSOS,BUSO_M,XL,1
06/11/2022,CAMIBUSOS,CAMIBUSO,L,1
06/11/2022,CAMIBUSOS,CAMIBUSO,M,2
06/11/2022,CAMIBUSOS,CAMIBUSO,S,1
06/11/2022,CAMISAS,MANGA_CORTA_H,L,1
06/11/2022,CAMISAS,MANGA_CORTA_H,M,1
06/11/2022,CAMISAS,MANGA_CORTA_H,XL,1
06/11/2022,CAMISAS,MANGA_CORTA_H,XXL,1
06/11/2022,CAMISAS,MANGA_CORTA_H_B,L,1
06/11/2022,CAMISAS,MANGA_LARGA_H,M,1
06/11/2022,CAMISAS,MANGA_LARGA_H,S,1
06/11/2022,CAMISAS,MANGA_LARGA_H,XL,1
06/11/2022,CAMISAS,MANGA_LARGA_H_B,L,1
06/11/2022,CAMISETAS,CAMISETA MANGA LARGA,L,1
06/11/2022,CAMISETAS,CAMISETA MANGA LARGA,M,1
06/11/2022,CAMISETAS,CAMISETA_MANGA_CORTA,L,1
06/11/2022,CAMISETAS,CAMISETA_MANGA_CORTA,M,1
06/11/2022,CAMISETAS,T-SHIRT,XL,1
06/11/2022,CHAQUETAS,CHAQUETA_H,M,1
06/11/2022,CHAQUETAS,CHAQUETA_H,XL,1
06/11/2022,CHAQUETAS,CHAQUETA_M,S,1
06/11/2022,CORREAS,CORREA,32,1
06/11/2022,JEANS,CULOTTE,10,1
06/11/2022,JEANS,CULOTTE,14,1
06/11/2022,JEANS,CULOTTE,14X29,1
06/11/2022,JEANS,CULOTTE,16,1
06/11/2022,JEANS,FLARE,12,1
06/11/2022,JEANS,JEGGIN,10,1
06/11/2022,JEANS,JEGGIN,12,1
06/11/2022,JEANS,JEGGIN,16,1
06/11/2022,JEANS,JEGGIN,6,1
06/11/2022,JEANS,JEGGIN,8,1
06/11/2022,JEANS,MAGIC,10,1
06/11/2022,JEANS,MAGIC,14,1
06/11/2022,JEANS,MOM,14,1
06/11/2022,JEANS,MOM,16,1
06/11/2022,JEANS,MOM,8,2
06/11/2022,JEANS,REGULAR,30,4
06/11/2022,JEANS,REGULAR,33,1
06/11/2022,JEANS,REGULAR,34,1
06/11/2022,JEANS,REGULAR,38,1
06/11/2022,JEANS,SKINY,10,1
06/11/2022,JEANS,SKINY,12,1
06/11/2022,JEANS,SKINY,14,1
06/11/2022,JEANS,SKINY,16,2
06/11/2022,JEANS,SLIM,30,1
06/11/2022,JEANS,SLIM,31,1
06/11/2022,JEANS,SLIM,32,1
06/11/2022,JEANS,SLIM,34,1
06/11/2022,JEANS,SLIM,34,2
06/11/2022,JEANS,SLIM,36,1
06/11/2022,JEANS,SLIM,38,1
06/11/2022,JEANS,SLIM NEGRO MATE,30X32,1
06/11/2022,JEANS,SLIM NEGRO MATE,31X32,1
06/11/2022,JEANS,SLIM NEGRO MATE,32X32,3
06/11/2022,JEANS,SLIM NEGRO MATE,34X32,1
06/11/2022,JEANS,SLIM NEGRO MATE,38X32,1
06/11/2022,JEANS,SLIM VERDOSO,33X32,1
06/11/2022,JEANS,SLIM VERDOSO,34X32,1
06/11/2022,JEANS,SLIM VERDOSO,36X32,1
06/11/2022,JEANS,SLIM VERDOSO,40X32,1
06/11/2022,JEANS,STRAIGHT,12,1
06/11/2022,JEANS,STRAIGHT,8,1
06/11/2022,JEANS,SUPER SLIM,30,1
06/11/2022,JEANS,SUPER SLIM,32,1
06/11/2022,JEANS,SUPER SLIM,34,1
06/11/2022,JEANS,SUPER SLIM,36,1
06/11/2022,JOGGER,JOGGER_H,32X32,1
06/11/2022,JOGGER,JOGGER_H,36X32,1
06/11/2022,JOGGER,JOGGER_M,10,1
06/11/2022,JOGGER,JOGGER_M,12,1
06/11/2022,JOGGER,JOGGER_M,6,1
06/11/2022,JOGGER,JOGGER_M,8,1
06/11/2022,PANTALON COLOR,JEGGIN COLOR,12,1
06/11/2022,PANTALON COLOR,JEGGIN COLOR,7,1
06/11/2022,PANTALON COLOR,JEGGIN COLOR,8,1
06/11/2022,PANTALON COLOR,JEGGIN NEGRO MATE,7X29,1
06/11/2022,PANTALON COLOR,PAPER BAG,10,1
06/11/2022,PANTALON COLOR,PAPER BAG,14,1
06/11/2022,PANTALON COLOR,SKINY NEGRO ENCERADO,10X29,1
06/11/2022,PANTALON COLOR,SKINY NEGRO MATE,7X29,1
06/11/2022,PANTALON COLOR,SLIM COLOR,30X32,1
06/11/2022,PANTALON COLOR,SLIM COLOR,33X32,1
06/11/2022,PANTALON COLOR,SLIM COLOR,34X32,1
06/11/2022,PANTALON COLOR,SLIM COLOR,36X32,1
06/11/2022,PANTALON COLOR,SLIM COLOR,36X32,2
06/11/2022,POLOS,POLO,L,1
06/11/2022,POLOS,POLO,M,1
06/11/2022,POLOS,POLO,XL,1
06/11/2022,POLOS,POLO BOLSILLO,L,1
06/11/2022,POLOS,POLO BOLSILLO,M,1
06/11/2022,POLOS,POLO BOLSILLO,XL,1
06/11/2022,POLOS,POLO CUELLO NERU,XXL,1
06/11/2022,POLOS,POLO CUELLO NERU_B,XL,1
06/11/2022,POLOS,POLO_B,L,1
06/11/2022,POLOS,POLO_B,M,1
06/11/2022,POLOS,POLO_B,XL,1
06/11/2022,POLOS,POLO_B,XXL,1
06/11/2022,SHORT,SHORT,12,1
06/11/2022,SHORT,SHORT,8,1
05/11/2022,BLUSAS,MANGA_SISA,M,1
05/11/2022,BLUSAS,MANGA_SISA,S,1
05/11/2022,BLUSAS,MANGA_SISA,XS,1
05/11/2022,BUSOS,BUSO_M,XS,1
05/11/2022,CAMIBUSOS,CAMIBUSO,XL,1
05/11/2022,CAMISAS,MANGA_CORTA_H,L,1
05/11/2022,CAMISAS,MANGA_CORTA_H,S,1
05/11/2022,CAMISAS,MANGA_CORTA_H_B,M,1
05/11/2022,CAMISAS,MANGA_LARGA_H,L,1
05/11/2022,CAMISAS,MANGA_LARGA_H,M,1
