SEMANA,TIENDA,PRENDA,UNIDADES
43,COMPRETEX ECOMMERCE,PANTALON COLOR,56
43,COMPRETEX ECOMMERCE,POLOS,18
43,COMPRETEX ECOMMERCE,TAPABOCAS,5
43,COMPRETEX ECOMMERCE,VESTIDOS,1
43,GUAYABAL,BERMUDA,4
43,GUAYABAL,BLUSAS,26
43,GUAYABAL,BUSOS,3
43,GUAYABAL,CAMIBUSOS,5
43,GUAYABAL,CAMISAS,74
43,GUAYABAL,CAMISETAS,35
43,GUAYABAL,CHAQUETAS,5
43,GUAYABAL,CORREAS,4
43,GUAYABAL,JEANS,204
43,GUAYABAL,JOGGER,15
43,GUAYABAL,PANTALON COLOR,81
43,GUAYABAL,POLOS,14
43,GUAYABAL,TAPABOCAS,1
43,GUAYABAL,VESTIDOS,3
43,LA CENTRAL,BERMUDA,1
43,LA CENTRAL,BLUSAS,19
43,LA CENTRAL,BUSOS,2
43,LA CENTRAL,CAMIBUSOS,4
43,LA CENTRAL,CAMISAS,35
43,LA CENTRAL,CAMISETAS,30
43,LA CENTRAL,CHAQUETAS,2
43,LA CENTRAL,CORREAS,3
43,LA CENTRAL,JEANS,140
43,LA CENTRAL,JOGGER,16
43,LA CENTRAL,PANTALON COLOR,60
43,LA CENTRAL,POLOS,14
43,LA CENTRAL,TAPABOCAS,3
43,LA CENTRAL,VESTIDOS,2
43,MARINILLA,BERMUDA,2
43,MARINILLA,BLUSAS,21
43,MARINILLA,CAMIBUSOS,2
43,MARINILLA,CAMISAS,22
43,MARINILLA,CAMISETAS,12
43,MARINILLA,CHAQUETAS,4
43,MARINILLA,CORREAS,2
43,MARINILLA,JEANS,69
43,MARINILLA,JOGGER,7
43,MARINILLA,PANTALON COLOR,27
43,MARINILLA,POLOS,14
43,MARINILLA,TAPABOCAS,5
43,MARINILLA,VESTIDOS,1
43,MAYORCA 1,BERMUDA,7
43,MAYORCA 1,BLUSAS,21
43,MAYORCA 1,BUSOS,2
43,MAYORCA 1,CAMIBUSOS,10
43,MAYORCA 1,CAMISAS,44
43,MAYORCA 1,CAMISETAS,21
43,MAYORCA 1,CHAQUETAS,3
43,MAYORCA 1,CORREAS,5
43,MAYORCA 1,JEANS,205
43,MAYORCA 1,JOGGER,19
43,MAYORCA 1,PANTALON COLOR,87
43,MAYORCA 1,POLOS,17
43,MAYORCA 1,TAPABOCAS,5
43,MAYORCA 1,VESTIDOS,1
43,MAYORCA 2,BERMUDA,4
43,MAYORCA 2,BLUSAS,37
43,MAYORCA 2,BUSOS,3
43,MAYORCA 2,CAMIBUSOS,6
43,MAYORCA 2,CAMISAS,60
43,MAYORCA 2,CAMISETAS,31
43,MAYORCA 2,CHAQUETAS,3
43,MAYORCA 2,CORREAS,4
43,MAYORCA 2,JEANS,253
43,MAYORCA 2,JOGGER,25
43,MAYORCA 2,PANTALON COLOR,97
43,MAYORCA 2,POLOS,33
43,MAYORCA 2,TAPABOCAS,6
43,MAYORCA 2,VESTIDOS,5
43,MOLINOS 1,BERMUDA,3
43,MOLINOS 1,BLUSAS,58
43,MOLINOS 1,BUSOS,1
43,MOLINOS 1,CAMIBUSOS,22
43,MOLINOS 1,CAMISAS,77
43,MOLINOS 1,CAMISETAS,61
43,MOLINOS 1,CHAQUETAS,5
43,MOLINOS 1,CORREAS,5
43,MOLINOS 1,JEANS,446
43,MOLINOS 1,JOGGER,31
43,MOLINOS 1,PANTALON COLOR,199
43,MOLINOS 1,POLOS,66
43,MOLINOS 1,TAPABOCAS,2
43,MOLINOS 1,VESTIDOS,3
43,PARQUE LA CEJA,BERMUDA,1
43,PARQUE LA CEJA,BLUSAS,27
43,PARQUE LA CEJA,BUSOS,2
43,PARQUE LA CEJA,CAMIBUSOS,11
43,PARQUE LA CEJA,CAMISAS,36
43,PARQUE LA CEJA,CAMISETAS,29
43,PARQUE LA CEJA,CHAQUETAS,4
43,PARQUE LA CEJA,CORREAS,4
43,PARQUE LA CEJA,JEANS,124
43,PARQUE LA CEJA,JOGGER,4
43,PARQUE LA CEJA,PANTALON COLOR,50
43,PARQUE LA CEJA,POLOS,22
43,PARQUE LA CEJA,TAPABOCAS,6
43,PARQUE LA CEJA,VESTIDOS,2
43,PREMIUM PLAZA,BERMUDA,4
43,PREMIUM PLAZA,BLUSAS,18
43,PREMIUM PLAZA,BUSOS,3
43,PREMIUM PLAZA,CAMIBUSOS,12
43,PREMIUM PLAZA,CAMISAS,38
43,PREMIUM PLAZA,CAMISETAS,33
43,PREMIUM PLAZA,CHAQUETAS,3
43,PREMIUM PLAZA,CORREAS,4
43,PREMIUM PLAZA,JEANS,168
43,PREMIUM PLAZA,JOGGER,16
43,PREMIUM PLAZA,PANTALON COLOR,66
43,PREMIUM PLAZA,POLOS,16
43,PREMIUM PLAZA,TAPABOCAS,5
43,PREMIUM PLAZA,VESTIDOS,3
43,PUERTA DEL NTE,BERMUDA,5
43,PUERTA DEL NTE,BLUSAS,46
43,PUERTA DEL NTE,BUSOS,6
43,PUERTA DEL NTE,CAMIBUSOS,10
43,PUERTA DEL NTE,CAMISAS,68
43,PUERTA DEL NTE,CAMISETAS,52
43,PUERTA DEL NTE,CHAQUETAS,5
43,PUERTA DEL NTE,CORREAS,5
43,PUERTA DEL NTE,JEANS,229
43,PUERTA DEL NTE,JOGGER,44
43,PUERTA DEL NTE,PANTALON COLOR,98
43,PUERTA DEL NTE,POLOS,41
43,PUERTA DEL NTE,TAPABOCAS,13
43,PUERTA DEL NTE,VESTIDOS,2
43,RIONEGRO,BERMUDA,5
43,RIONEGRO,BLUSAS,46
43,RIONEGRO,BUSOS,2
43,RIONEGRO,CAMIBUSOS,22
43,RIONEGRO,CAMISAS,69
43,RIONEGRO,CAMISETAS,50
43,RIONEGRO,CHAQUETAS,5
43,RIONEGRO,CORREAS,4
43,RIONEGRO,JEANS,292
43,RIONEGRO,JOGGER,32
43,RIONEGRO,PANTALON COLOR,105
43,RIONEGRO,POLOS,40
43,RIONEGRO,TAPABOCAS,14
43,RIONEGRO,VESTIDOS,1
43,RIONEGRO PARQUE,BERMUDA,4
43,RIONEGRO PARQUE,BLUSAS,25
43,RIONEGRO PARQUE,BUSOS,5
43,RIONEGRO PARQUE,CAMIBUSOS,3
43,RIONEGRO PARQUE,CAMISAS,37
43,RIONEGRO PARQUE,CAMISETAS,23
43,RIONEGRO PARQUE,CHAQUETAS,2
43,RIONEGRO PARQUE,CORREAS,4
43,RIONEGRO PARQUE,JEANS,54
43,RIONEGRO PARQUE,JOGGER,7
43,RIONEGRO PARQUE,PANTALON COLOR,20
43,RIONEGRO PARQUE,POLOS,7
43,TERMINAL DEL NORTE,BERMUDA,1
43,TERMINAL DEL NORTE,BLUSAS,26
43,TERMINAL DEL NORTE,BUSOS,2
43,TERMINAL DEL NORTE,CAMIBUSOS,8
43,TERMINAL DEL NORTE,CAMISAS,42
43,TERMINAL DEL NORTE,CAMISETAS,35
43,TERMINAL DEL NORTE,CHAQUETAS,4
43,TERMINAL DEL NORTE,CORREAS,2
43,TERMINAL DEL NORTE,JEANS,151
43,TERMINAL DEL NORTE,JOGGER,9
43,TERMINAL DEL NORTE,PANTALON COLOR,56
43,TERMINAL DEL NORTE,POLOS,22
43,TERMINAL DEL NORTE,TAPABOCAS,3
43,TERMINAL DEL NORTE,VESTIDOS,2
43,VIVA ENVIGADO,BERMUDA,1
43,VIVA ENVIGADO,BLUSAS,29
43,VIVA ENVIGADO,BUSOS,3
43,VIVA ENVIGADO,CAMIBUSOS,7
43,VIVA ENVIGADO,CAMISAS,39
43,VIVA ENVIGADO,CAMISETAS,35
43,VIVA ENVIGADO,CHAQUETAS,4
43,VIVA ENVIGADO,CORREAS,2
43,VIVA ENVIGADO,JEANS,184
43,VIVA ENVIGADO,JOGGER,21
43,VIVA ENVIGADO,PANTALON COLOR,104
43,VIVA ENVIGADO,POLOS,14
43,VIVA ENVIGADO,TAPABOCAS,3
43,VIVA ENVIGADO,VESTIDOS,1
44,ARKADIA,BERMUDA,1
44,ARKADIA,BLUSAS,27
44,ARKADIA,BUSOS,2
44,ARKADIA,CAMIBUSOS,4
44,ARKADIA,CAMISAS,32
44,ARKADIA,CAMISETAS,27
44,ARKADIA,CHAQUETAS,2
44,ARKADIA,CORREAS,1
44,ARKADIA,JEANS,135
44,ARKADIA,JOGGER,15
44,ARKADIA,PANTALON COLOR,69
44,ARKADIA,POLOS,16
44,ARKADIA,TAPABOCAS,3
44,ARKADIA,VESTIDOS,2
44,COMPRETEX ECOMMERCE,BERMUDA,4
44,COMPRETEX ECOMMERCE,BLUSAS,29
44,COMPRETEX ECOMMERCE,BUSOS,8
44,COMPRETEX ECOMMERCE,CAMIBUSOS,12
44,COMPRETEX ECOMMERCE,CAMISAS,37
44,COMPRETEX ECOMMERCE,CAMISETAS,67
44,COMPRETEX ECOMMERCE,CHAQUETAS,7
44,COMPRETEX ECOMMERCE,CORREAS,2
44,COMPRETEX ECOMMERCE,JEANS,350
44,COMPRETEX ECOMMERCE,JOGGER,55
44,COMPRETEX ECOMMERCE,PANTALON COLOR,63
44,COMPRETEX ECOMMERCE,POLOS,30
44,COMPRETEX ECOMMERCE,TAPABOCAS,2
44,COMPRETEX ECOMMERCE,VESTIDOS,2
44,GUAYABAL,BERMUDA,6
44,GUAYABAL,BLUSAS,36
44,GUAYABAL,BUSOS,3
44,GUAYABAL,CAMIBUSOS,9
44,GUAYABAL,CAMISAS,47
44,GUAYABAL,CAMISETAS,43
44,GUAYABAL,CHAQUETAS,2
44,GUAYABAL,CORREAS,4
44,GUAYABAL,JEANS,231
44,GUAYABAL,JOGGER,28
44,GUAYABAL,PANTALON COLOR,78
44,GUAYABAL,POLOS,27
44,GUAYABAL,TAPABOCAS,2
44,GUAYABAL,VESTIDOS,2
44,LA CENTRAL,BERMUDA,6
44,LA CENTRAL,BLUSAS,25
44,LA CENTRAL,BUSOS,3
44,LA CENTRAL,CAMIBUSOS,5
44,LA CENTRAL,CAMISAS,47
44,LA CENTRAL,CAMISETAS,26
44,LA CENTRAL,CHAQUETAS,3
44,LA CENTRAL,CORREAS,3
44,LA CENTRAL,JEANS,172
44,LA CENTRAL,JOGGER,25
44,LA CENTRAL,PANTALON COLOR,72
44,LA CENTRAL,POLOS,11
44,LA CENTRAL,VESTIDOS,3
44,MARINILLA,BERMUDA,3
44,MARINILLA,BLUSAS,14
44,MARINILLA,CAMIBUSOS,3
44,MARINILLA,CAMISAS,21
44,MARINILLA,CAMISETAS,17
44,MARINILLA,CHAQUETAS,3
44,MARINILLA,CORREAS,4
44,MARINILLA,JEANS,108
44,MARINILLA,JOGGER,11
44,MARINILLA,PANTALON COLOR,34
44,MARINILLA,POLOS,15
44,MARINILLA,TAPABOCAS,2
44,MARINILLA,VESTIDOS,1
44,MAYORCA 1,BERMUDA,3
44,MAYORCA 1,BLUSAS,22
44,MAYORCA 1,BUSOS,1
44,MAYORCA 1,CAMIBUSOS,5
44,MAYORCA 1,CAMISAS,31
44,MAYORCA 1,CAMISETAS,42
44,MAYORCA 1,CHAQUETAS,7
44,MAYORCA 1,JEANS,184
44,MAYORCA 1,JOGGER,22
44,MAYORCA 1,PANTALON COLOR,65
44,MAYORCA 1,POLOS,18
44,MAYORCA 1,TAPABOCAS,1
44,MAYORCA 1,VESTIDOS,2
44,MAYORCA 2,BERMUDA,2
44,MAYORCA 2,BLUSAS,47
44,MAYORCA 2,BUSOS,1
44,MAYORCA 2,CAMIBUSOS,13
44,MAYORCA 2,CAMISAS,58
44,MAYORCA 2,CAMISETAS,30
44,MAYORCA 2,CHAQUETAS,6
44,MAYORCA 2,CORREAS,4
44,MAYORCA 2,JEANS,309
44,MAYORCA 2,JOGGER,29
44,MAYORCA 2,PANTALON COLOR,104
44,MAYORCA 2,POLOS,28
44,MAYORCA 2,TAPABOCAS,4
44,MAYORCA 2,VESTIDOS,2
44,MOLINOS 1,BERMUDA,5
44,MOLINOS 1,BLUSAS,53
44,MOLINOS 1,BUSOS,1
44,MOLINOS 1,CAMIBUSOS,16
44,MOLINOS 1,CAMISAS,84
44,MOLINOS 1,CAMISETAS,74
44,MOLINOS 1,CHAQUETAS,5
44,MOLINOS 1,CORREAS,2
44,MOLINOS 1,JEANS,410
44,MOLINOS 1,JOGGER,44
44,MOLINOS 1,PANTALON COLOR,190
44,MOLINOS 1,POLOS,47
44,MOLINOS 1,VESTIDOS,8
44,PARQUE LA CEJA,BERMUDA,1
44,PARQUE LA CEJA,BLUSAS,28
44,PARQUE LA CEJA,BUSOS,3
44,PARQUE LA CEJA,CAMIBUSOS,8
44,PARQUE LA CEJA,CAMISAS,50
44,PARQUE LA CEJA,CAMISETAS,24
44,PARQUE LA CEJA,CHAQUETAS,4
44,PARQUE LA CEJA,CORREAS,3
44,PARQUE LA CEJA,JEANS,151
44,PARQUE LA CEJA,JOGGER,17
44,PARQUE LA CEJA,PANTALON COLOR,65
44,PARQUE LA CEJA,POLOS,21
44,PARQUE LA CEJA,TAPABOCAS,2
44,PARQUE LA CEJA,VESTIDOS,1
44,PREMIUM PLAZA,BERMUDA,1
44,PREMIUM PLAZA,BLUSAS,28
44,PREMIUM PLAZA,BUSOS,4
44,PREMIUM PLAZA,CAMIBUSOS,8
44,PREMIUM PLAZA,CAMISAS,54
44,PREMIUM PLAZA,CAMISETAS,24
44,PREMIUM PLAZA,CHAQUETAS,3
44,PREMIUM PLAZA,CORREAS,2
44,PREMIUM PLAZA,JEANS,159
44,PREMIUM PLAZA,JOGGER,28
44,PREMIUM PLAZA,PANTALON COLOR,68
44,PREMIUM PLAZA,POLOS,34
44,PREMIUM PLAZA,TAPABOCAS,1
44,PREMIUM PLAZA,VESTIDOS,2
44,PUERTA DEL NTE,BERMUDA,2
44,PUERTA DEL NTE,BLUSAS,46
44,PUERTA DEL NTE,BUSOS,8
44,PUERTA DEL NTE,CAMIBUSOS,8
44,PUERTA DEL NTE,CAMISAS,61
44,PUERTA DEL NTE,CAMISETAS,52
44,PUERTA DEL NTE,CHAQUETAS,2
44,PUERTA DEL NTE,CORREAS,3
44,PUERTA DEL NTE,JEANS,285
44,PUERTA DEL NTE,JOGGER,58
44,PUERTA DEL NTE,PANTALON COLOR,92
44,PUERTA DEL NTE,POLOS,54
44,PUERTA DEL NTE,TAPABOCAS,9
44,PUERTA DEL NTE,VESTIDOS,6
44,RIONEGRO,BERMUDA,4
44,RIONEGRO,BLUSAS,54
44,RIONEGRO,BUSOS,1
44,RIONEGRO,CAMIBUSOS,20
44,RIONEGRO,CAMISAS,62
44,RIONEGRO,CAMISETAS,47
44,RIONEGRO,CHAQUETAS,8
44,RIONEGRO,CORREAS,7
44,RIONEGRO,JEANS,351
44,RIONEGRO,JOGGER,35
44,RIONEGRO,PANTALON COLOR,140
44,RIONEGRO,POLOS,68
44,RIONEGRO,TAPABOCAS,8
44,RIONEGRO,VESTIDOS,3
44,RIONEGRO PARQUE,BLUSAS,22
44,RIONEGRO PARQUE,BUSOS,2
44,RIONEGRO PARQUE,CAMIBUSOS,9
44,RIONEGRO PARQUE,CAMISAS,30
44,RIONEGRO PARQUE,CAMISETAS,21
44,RIONEGRO PARQUE,CHAQUETAS,1
44,RIONEGRO PARQUE,CORREAS,1
44,RIONEGRO PARQUE,JEANS,81
44,RIONEGRO PARQUE,JOGGER,7
44,RIONEGRO PARQUE,PANTALON COLOR,23
44,RIONEGRO PARQUE,POLOS,6
44,RIONEGRO PARQUE,VESTIDOS,2
44,TERMINAL DEL NORTE,BERMUDA,3
44,TERMINAL DEL NORTE,BLUSAS,45
44,TERMINAL DEL NORTE,BUSOS,2
44,TERMINAL DEL NORTE,CAMIBUSOS,18
44,TERMINAL DEL NORTE,CAMISAS,64
44,TERMINAL DEL NORTE,CAMISETAS,43
44,TERMINAL DEL NORTE,CHAQUETAS,5
44,TERMINAL DEL NORTE,CORREAS,2
44,TERMINAL DEL NORTE,JEANS,221
44,TERMINAL DEL NORTE,JOGGER,14
44,TERMINAL DEL NORTE,PANTALON COLOR,74
44,TERMINAL DEL NORTE,POLOS,53
44,TERMINAL DEL NORTE,TAPABOCAS,4
44,TERMINAL DEL NORTE,VESTIDOS,2
44,VIVA ENVIGADO,BERMUDA,5
44,VIVA ENVIGADO,BLUSAS,31
44,VIVA ENVIGADO,BUSOS,4
44,VIVA ENVIGADO,CAMIBUSOS,13
44,VIVA ENVIGADO,CAMISAS,44
44,VIVA ENVIGADO,CAMISETAS,49
44,VIVA ENVIGADO,CHAQUETAS,6
44,VIVA ENVIGADO,CORREAS,7
44,VIVA ENVIGADO,JEANS,257
44,VIVA ENVIGADO,JOGGER,34
44,VIVA ENVIGADO,PANTALON COLOR,104
44,VIVA ENVIGADO,POLOS,22
44,VIVA ENVIGADO,TAPABOCAS,2
44,VIVA ENVIGADO,VESTIDOS,3
45,ARKADIA,BERMUDA,2
45,ARKADIA,BLUSAS,15
45,ARKADIA,BUSOS,1
45,ARKADIA,CAMIBUSOS,6
45,ARKADIA,CAMISAS,36
45,ARKADIA,CAMISETAS,26
45,ARKADIA,CHAQUETAS,4
45,ARKADIA,CORREAS,1
45,ARKADIA,JEANS,147
45,ARKADIA,JOGGER,21
45,ARKADIA,PANTALON COLOR,63
45,ARKADIA,POLOS,11
45,ARKADIA,TAPABOCAS,1
45,ARKADIA,VESTIDOS,3
45,COMPRETEX ECOMMERCE,BERMUDA,2
45,COMPRETEX ECOMMERCE,BLUSAS,17
45,COMPRETEX ECOMMERCE,BUSOS,2
45,COMPRETEX ECOMMERCE,CAMIBUSOS,6
45,COMPRETEX ECOMMERCE,CAMISAS,14
45,COMPRETEX ECOMMERCE,CAMISETAS,17
45,COMPRETEX ECOMMERCE,CHAQUETAS,6
45,COMPRETEX ECOMMERCE,CORREAS,1
45,COMPRETEX ECOMMERCE,JEANS,171
45,COMPRETEX ECOMMERCE,JOGGER,19
45,COMPRETEX ECOMMERCE,PANTALON COLOR,23
45,COMPRETEX ECOMMERCE,POLOS,7
45,COMPRETEX ECOMMERCE,TAPABOCAS,2
45,COMPRETEX ECOMMERCE,VESTIDOS,3
45,GUAYABAL,BERMUDA,2
45,GUAYABAL,BLUSAS,27
45,GUAYABAL,BUSOS,2
45,GUAYABAL,CAMIBUSOS,5
45,GUAYABAL,CAMISAS,69
45,GUAYABAL,CAMISETAS,30
45,GUAYABAL,CHAQUETAS,5
45,GUAYABAL,CORREAS,5
45,GUAYABAL,JEANS,232
45,GUAYABAL,JOGGER,21
45,GUAYABAL,PANTALON COLOR,78
45,GUAYABAL,POLOS,23
45,GUAYABAL,TAPABOCAS,3
45,GUAYABAL,VESTIDOS,3
45,LA CENTRAL,BERMUDA,1
45,LA CENTRAL,BLUSAS,24
45,LA CENTRAL,BUSOS,3
45,LA CENTRAL,CAMIBUSOS,4
45,LA CENTRAL,CAMISAS,27
45,LA CENTRAL,CAMISETAS,22
45,LA CENTRAL,CHAQUETAS,2
45,LA CENTRAL,CORREAS,3
45,LA CENTRAL,JEANS,141
45,LA CENTRAL,JOGGER,25
45,LA CENTRAL,PANTALON COLOR,57
45,LA CENTRAL,POLOS,11
45,LA CENTRAL,VESTIDOS,3
45,MARINILLA,BERMUDA,1
45,MARINILLA,BLUSAS,14
45,MARINILLA,BUSOS,2
45,MARINILLA,CAMIBUSOS,3
45,MARINILLA,CAMISAS,22
45,MARINILLA,CAMISETAS,11
45,MARINILLA,CHAQUETAS,4
45,MARINILLA,CORREAS,2
45,MARINILLA,JEANS,63
45,MARINILLA,JOGGER,8
45,MARINILLA,PANTALON COLOR,37
45,MARINILLA,POLOS,15
45,MARINILLA,TAPABOCAS,3
45,MARINILLA,VESTIDOS,2
45,MAYORCA 1,BERMUDA,1
45,MAYORCA 1,BLUSAS,41
45,MAYORCA 1,BUSOS,2
45,MAYORCA 1,CAMIBUSOS,6
45,MAYORCA 1,CAMISAS,67
45,MAYORCA 1,CAMISETAS,22
45,MAYORCA 1,CHAQUETAS,3
45,MAYORCA 1,CORREAS,1
45,MAYORCA 1,JEANS,253
45,MAYORCA 1,JOGGER,41
45,MAYORCA 1,PANTALON COLOR,81
45,MAYORCA 1,POLOS,11
45,MAYORCA 1,TAPABOCAS,4
45,MAYORCA 1,VESTIDOS,1
45,MAYORCA 2,BERMUDA,4
45,MAYORCA 2,BLUSAS,40
45,MAYORCA 2,BUSOS,3
45,MAYORCA 2,CAMIBUSOS,12
45,MAYORCA 2,CAMISAS,62
45,MAYORCA 2,CAMISETAS,36
45,MAYORCA 2,CHAQUETAS,6
45,MAYORCA 2,CORREAS,2
45,MAYORCA 2,JEANS,295
45,MAYORCA 2,JOGGER,31
45,MAYORCA 2,PANTALON COLOR,108
45,MAYORCA 2,POLOS,27
45,MAYORCA 2,TAPABOCAS,2
45,MAYORCA 2,VESTIDOS,2
45,MOLINOS 1,BERMUDA,9
45,MOLINOS 1,BLUSAS,52
45,MOLINOS 1,BUSOS,3
45,MOLINOS 1,CAMIBUSOS,17
45,MOLINOS 1,CAMISAS,85
45,MOLINOS 1,CAMISETAS,45
45,MOLINOS 1,CHAQUETAS,8
45,MOLINOS 1,CORREAS,4
45,MOLINOS 1,JEANS,399
45,MOLINOS 1,JOGGER,40
45,MOLINOS 1,PANTALON COLOR,172
45,MOLINOS 1,POLOS,43
45,MOLINOS 1,VESTIDOS,5
45,PARQUE LA CEJA,BERMUDA,1
45,PARQUE LA CEJA,BLUSAS,27
45,PARQUE LA CEJA,BUSOS,2
45,PARQUE LA CEJA,CAMIBUSOS,6
45,PARQUE LA CEJA,CAMISAS,35
45,PARQUE LA CEJA,CAMISETAS,16
45,PARQUE LA CEJA,CHAQUETAS,5
45,PARQUE LA CEJA,CORREAS,3
45,PARQUE LA CEJA,JEANS,131
45,PARQUE LA CEJA,JOGGER,10
45,PARQUE LA CEJA,PANTALON COLOR,50
45,PARQUE LA CEJA,POLOS,20
45,PARQUE LA CEJA,TAPABOCAS,2
45,PARQUE LA CEJA,VESTIDOS,4
45,PREMIUM PLAZA,BERMUDA,3
45,PREMIUM PLAZA,BLUSAS,26
45,PREMIUM PLAZA,BUSOS,1
45,PREMIUM PLAZA,CAMIBUSOS,5
45,PREMIUM PLAZA,CAMISAS,38
45,PREMIUM PLAZA,CAMISETAS,25
45,PREMIUM PLAZA,CHAQUETAS,2
45,PREMIUM PLAZA,CORREAS,6
45,PREMIUM PLAZA,JEANS,176
45,PREMIUM PLAZA,JOGGER,10
45,PREMIUM PLAZA,PANTALON COLOR,73
45,PREMIUM PLAZA,POLOS,28
45,PREMIUM PLAZA,VESTIDOS,2
45,PUERTA DEL NTE,BERMUDA,9
45,PUERTA DEL NTE,BLUSAS,28
45,PUERTA DEL NTE,BUSOS,5
45,PUERTA DEL NTE,CAMIBUSOS,8
45,PUERTA DEL NTE,CAMISAS,72
45,PUERTA DEL NTE,CAMISETAS,37
45,PUERTA DEL NTE,CHAQUETAS,7
45,PUERTA DEL NTE,CORREAS,7
45,PUERTA DEL NTE,JEANS,270
45,PUERTA DEL NTE,JOGGER,42
45,PUERTA DEL NTE,PANTALON COLOR,90
45,PUERTA DEL NTE,POLOS,41
45,PUERTA DEL NTE,TAPABOCAS,3
45,PUERTA DEL NTE,VESTIDOS,3
45,RIONEGRO,BERMUDA,7
45,RIONEGRO,BLUSAS,53
45,RIONEGRO,BUSOS,4
45,RIONEGRO,CAMIBUSOS,17
45,RIONEGRO,CAMISAS,79
45,RIONEGRO,CAMISETAS,46
45,RIONEGRO,CHAQUETAS,6
45,RIONEGRO,CORREAS,5
45,RIONEGRO,JEANS,376
45,RIONEGRO,JOGGER,36
45,RIONEGRO,PANTALON COLOR,118
45,RIONEGRO,POLOS,55
45,RIONEGRO,TAPABOCAS,9
45,RIONEGRO,VESTIDOS,5
45,RIONEGRO PARQUE,BERMUDA,2
45,RIONEGRO PARQUE,BLUSAS,22
45,RIONEGRO PARQUE,BUSOS,1
45,RIONEGRO PARQUE,CAMIBUSOS,7
45,RIONEGRO PARQUE,CAMISAS,24
45,RIONEGRO PARQUE,CAMISETAS,17
45,RIONEGRO PARQUE,CORREAS,1
45,RIONEGRO PARQUE,JEANS,78
45,RIONEGRO PARQUE,JOGGER,3
45,RIONEGRO PARQUE,PANTALON COLOR,27
45,RIONEGRO PARQUE,POLOS,12
45,TERMINAL DEL NORTE,BERMUDA,2
45,TERMINAL DEL NORTE,BLUSAS,48
45,TERMINAL DEL NORTE,BUSOS,2
45,TERMINAL DEL NORTE,CAMIBUSOS,9
45,TERMINAL DEL NORTE,CAMISAS,51
45,TERMINAL DEL NORTE,CAMISETAS,47
45,TERMINAL DEL NORTE,CHAQUETAS,3
45,TERMINAL DEL NORTE,CORREAS,3
45,TERMINAL DEL NORTE,JEANS,187
45,TERMINAL DEL NORTE,JOGGER,13
45,TERMINAL DEL NORTE,PANTALON COLOR,65
45,TERMINAL DEL NORTE,POLOS,33
45,TERMINAL DEL NORTE,TAPABOCAS,3
45,TERMINAL DEL NORTE,VESTIDOS,4
45,VIVA ENVIGADO,BERMUDA,1
45,VIVA ENVIGADO,BLUSAS,35
45,VIVA ENVIGADO,BUSOS,5
45,VIVA ENVIGADO,CAMIBUSOS,9
45,VIVA ENVIGADO,CAMISAS,56
45,VIVA ENVIGADO,CAMISETAS,48
45,VIVA ENVIGADO,CHAQUETAS,7
45,VIVA ENVIGADO,CORREAS,5
45,VIVA ENVIGADO,JEANS,245
45,VIVA ENVIGADO,JOGGER,28
45,VIVA ENVIGADO,PANTALON COLOR,111
45,VIVA ENVIGADO,POLOS,21
45,VIVA ENVIGADO,TAPABOCAS,2
45,VIVA ENVIGADO,VESTIDOS,4
46,ARKADIA,ACCESORIOS,1
46,ARKADIA,BERMUDA,2
46,ARKADIA,BLUSAS,26
46,ARKADIA,BUSOS,1
46,ARKADIA,CAMIBUSOS,7
46,ARKADIA,CAMISAS,38
46,ARKADIA,CAMISETAS,35
46,ARKADIA,CHAQUETAS,3
46,ARKADIA,CORREAS,1
46,ARKADIA,JEANS,133
46,ARKADIA,JOGGER,10
46,ARKADIA,PANTALON COLOR,70
46,ARKADIA,POLOS,17
46,ARKADIA,VESTIDOS,1
46,COMPRETEX ECOMMERCE,BERMUDA,2
46,COMPRETEX ECOMMERCE,BLUSAS,16
46,COMPRETEX ECOMMERCE,BUSOS,5
46,COMPRETEX ECOMMERCE,CAMIBUSOS,12
46,COMPRETEX ECOMMERCE,CAMISAS,14
46,COMPRETEX ECOMMERCE,CAMISETAS,20
46,COMPRETEX ECOMMERCE,CHAQUETAS,4
46,COMPRETEX ECOMMERCE,CORREAS,2
46,COMPRETEX ECOMMERCE,JEANS,148
46,COMPRETEX ECOMMERCE,JOGGER,23
46,COMPRETEX ECOMMERCE,PANTALON COLOR,38
46,COMPRETEX ECOMMERCE,POLOS,8
46,COMPRETEX ECOMMERCE,TAPABOCAS,3
46,COMPRETEX ECOMMERCE,VESTIDOS,3
46,GUAYABAL,BERMUDA,5
46,GUAYABAL,BLUSAS,37
46,GUAYABAL,BUSOS,5
46,GUAYABAL,CAMIBUSOS,10
46,GUAYABAL,CAMISAS,68
46,GUAYABAL,CAMISETAS,42
46,GUAYABAL,CHAQUETAS,5
46,GUAYABAL,CORREAS,5
46,GUAYABAL,JEANS,282
46,GUAYABAL,JOGGER,14
46,GUAYABAL,PANTALON COLOR,83
46,GUAYABAL,POLOS,30
46,GUAYABAL,VESTIDOS,2
46,LA CENTRAL,BERMUDA,3
46,LA CENTRAL,BLUSAS,29
46,LA CENTRAL,BUSOS,5
46,LA CENTRAL,CAMIBUSOS,5
46,LA CENTRAL,CAMISAS,36
46,LA CENTRAL,CAMISETAS,18
46,LA CENTRAL,CHAQUETAS,3
46,LA CENTRAL,CORREAS,2
46,LA CENTRAL,JEANS,167
46,LA CENTRAL,JOGGER,21
